ID,Owner,Created Date,Updated Date,Latitude (1st #),Longitude (2nd#),Restaurant Name,Cover Image,Gallery,Address,Website,Allergy Menu,Allergy Menu Rating,Instagram,Peanut,Other Menu,Category,Allergy Friendly Rating,Recommend,Category (Numerical),Shellfish,Egg,Fish,Mustard,Sesame,Tree Nuts,Soy,Wheat,Sulphites,Milk,Kosher,Halal,Vegan,Vegetarian,GlutenFree,DairyFree,Logo,Address (GMaps),GlutenFriendly,Phone Number,Email,LastUpdated,Price,City,PlaceID,Date of Allergy Menu,Messaged/Emailed (Feb 7th),Notes,Restaurants (Restaurant Name),Food Allergy Handling Protocols,MCID (AAA###),ref test
c608ceb8-8041-4d32-aa80-908ad8d3705c,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-28T16:28:48Z,43.7579933,-79.4643088,Sorelle and Co. (Vaughan),wix:image://v1/09d84c_becbdd9166014d6c9c3a565557c88a67~mv2_d_1800_1200_s_2.png/mainphoto.png#originWidth=1800&originHeight=1200,"[{""slug"":""09d84c_becbdd9166014d6c9c3a565557c88a67~mv2_d_1800_1200_s_2"",""src"":""wix:image://v1/09d84c_becbdd9166014d6c9c3a565557c88a67~mv2_d_1800_1200_s_2.png/mainphotopng#originWidth=1800&originHeight=1200"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_8ae63a97f6424dc2b7b6d4d525658772~mv2_d_2452_2560_s_4_2"",""src"":""wix:image://v1/09d84c_8ae63a97f6424dc2b7b6d4d525658772~mv2_d_2452_2560_s_4_2.jpg/alltogethernowjpg#originWidth=2452&originHeight=2560"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_cba48d5db29a4129a4f2e8ce21d658e6~mv2"",""src"":""wix:image://v1/09d84c_cba48d5db29a4129a4f2e8ce21d658e6~mv2.jpg/cakesbackgroundjpg#originWidth=2402&originHeight=1138"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_297a6894d16e4dccaf334387045ddadf~mv2"",""src"":""wix:image://v1/09d84c_297a6894d16e4dccaf334387045ddadf~mv2.jpg/slideshow6-1140x642jpg#originWidth=1140&originHeight=642"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_67980e5ca0b14bd5af8adda4005d0015~mv2"",""src"":""wix:image://v1/09d84c_67980e5ca0b14bd5af8adda4005d0015~mv2.jpg/slideshow5-1140x642jpg#originWidth=1140&originHeight=642"",""title"":"""",""type"":""image"",""settings"":{}}]","88 Maple, Vaughan, ON",https://www.sorelleandco.com/,https://www.sorelleandco.com/menu/#allergywarning,2,https://www.instagram.com/sorelleandco/,0,,"[""Bakery""]",,,2,5,5,5,0,0,0,0,5,2,5,,,,,TRUE,,http://www.sorelleandco.com/wp-content/uploads/2018/01/sorelle-sticky.png,https://goo.gl/maps/1eKkFDZ2neKYTCqd6,,(416) 234-1340,hello@sorelleandco.com,2019-12-18T05:00:00Z,,Vaughan,ChIJ7d7ZQP0rK4gR0ezHVxKVx8U,,,,/restaurants/Sorelle-and-Co.-(Vaughan),,,[]
8aac9645-4a97-411c-b836-0f8a1381aea1,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-03-02T14:48:06Z,43.3257865,-79.7999054,Kelly's Bake Shoppe,wix:image://v1/09d84c_898b07218429491194f5ae492a7f2778~mv2.jpg/cupcakes_homepage_squared_scaled_origina.jpg#originWidth=1000&originHeight=1000,"[{""slug"":""09d84c_530cecbf65314aa1b499c8f87eb8f187~mv2"",""src"":""wix:image://v1/09d84c_530cecbf65314aa1b499c8f87eb8f187~mv2.jpg/aboutus_optimizedjpg#originWidth=833&originHeight=1250"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_898b07218429491194f5ae492a7f2778~mv2"",""src"":""wix:image://v1/09d84c_898b07218429491194f5ae492a7f2778~mv2.jpg/cupcakes_homepage_squared_scaled_origina#originWidth=1000&originHeight=1000"",""title"":"""",""type"":""image"",""settings"":{}}]","401 Brant St, Burlington, ON L7R 2E9",https://www.kellysxo.com/,https://www.kellysxo.com/menu/,2,https://www.instagram.com/kellysbake/,0,,"[""Bakery""]",,,2,5,0,5,5,5,0,5,5,5,0,,,,,TRUE,TRUE,https://www.kellysxo.com/wp-content/uploads/kbs_logo_r.png,https://g.page/KellysBakeShoppe?share,FALSE,(905) 333-1400,,2019-12-18T05:00:00Z,,Burlington,ChIJy48yNyWeLIgR7CQ7A8TE2Hk,,TRUE,Feb 7th: replied telling imran to call for info,/restaurants/Kelly's-Bake-Shoppe,,KBS001,[]
4d964914-c49c-437c-bfdf-e71018b7ad3e,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-26T22:06:22Z,43.656247,-79.4028548,Urban Herbivore (Kensington Market),wix:image://v1/09d84c_01ce2308e4aa41d584fa1b719f04e472~mv2_d_2500_1667_s_2.jpg/Sunday.jpg_format=2500w.jpg#originWidth=2500&originHeight=1667,"[{""slug"":""09d84c_01ce2308e4aa41d584fa1b719f04e472~mv2_d_2500_1667_s_2"",""src"":""wix:image://v1/09d84c_01ce2308e4aa41d584fa1b719f04e472~mv2_d_2500_1667_s_2.jpg/sundayjpg_format2500wjpg#originWidth=2500&originHeight=1667"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_f98171b5a0594925932b23888224b33b~mv2_d_2500_1785_s_2"",""src"":""wix:image://v1/09d84c_f98171b5a0594925932b23888224b33b~mv2_d_2500_1785_s_2.jpg/about_backgroundjpg_format2500wjpg#originWidth=2500&originHeight=1785"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_b7a8edff338c4f73a224ab4b89bf50fb~mv2_d_2500_1667_s_2"",""src"":""wix:image://v1/09d84c_b7a8edff338c4f73a224ab4b89bf50fb~mv2_d_2500_1667_s_2.jpg/wednesdayjpg_format2500wjpg#originWidth=2500&originHeight=1667"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_1cd7ccd1b3f14008b3cb26bc49aba6ee~mv2_d_2500_1667_s_2"",""src"":""wix:image://v1/09d84c_1cd7ccd1b3f14008b3cb26bc49aba6ee~mv2_d_2500_1667_s_2.jpg/wednesdaycopyjpg_format2500wjpg#originWidth=2500&originHeight=1667"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_d73c743efc1b4e44b8755d4eb25adb16~mv2_d_2500_1848_s_2"",""src"":""wix:image://v1/09d84c_d73c743efc1b4e44b8755d4eb25adb16~mv2_d_2500_1848_s_2.jpg/img_5406jpg_format2500wjpg#originWidth=2500&originHeight=1848"",""title"":"""",""type"":""image"",""settings"":{}}]","64 Oxford St, Toronto, ON M5T 1P1",https://www.herbivore.to/,https://www.herbivore.to/#menu-section,4,https://www.instagram.com/urban_herbivoreto/,0,,"[""Sandwhich""]",,,,5,5,5,5,5,5,5,5,5,5,,,,,TRUE,,https://static1.squarespace.com/static/5950725136e5d3e00385c649/t/5957a19eb11be1df63d5b43d/1505228304388/?format=1500w,https://goo.gl/maps/ydQN1dqS4DsnkPBD6,TRUE,(416) 927-1231,,2019-12-17T05:00:00Z,,Toronto,ChIJSfzd_cE0K4gRKNgsP4k4KU8,,TRUE,,/restaurants/Urban-Herbivore-(Kensington-Market),,,[]
4693997a-2726-47d4-9e65-9d1f6a8f96d3,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-03-02T01:19:41Z,43.669294,-79.3380567,Hype Food Co.,wix:image://v1/09d84c_d82722253d7a4c1898203933829f4024~mv2.jpg/meu-cupcakes-2.jpg#originWidth=1900&originHeight=860,"[{""slug"":""09d84c_d82722253d7a4c1898203933829f4024~mv2"",""src"":""wix:image://v1/09d84c_d82722253d7a4c1898203933829f4024~mv2.jpg/meu-cupcakes-2jpg#originWidth=1900&originHeight=860"",""title"":""Hype Food Co."",""type"":""image"",""settings"":{}},{""slug"":""09d84c_b320461d71ae46d88d3a6452c390096a~mv2"",""src"":""wix:image://v1/09d84c_b320461d71ae46d88d3a6452c390096a~mv2.jpg/food-menujpg#originWidth=1900&originHeight=860"",""title"":""Hype Food Co."",""type"":""image"",""settings"":{}}]","1060 Gerrard St E, Toronto, ON M4M 1Z8",https://www.hypefoodco.ca/,https://www.hypefoodco.ca/food/,2,https://www.instagram.com/hype.food.co/,0,,"[""Bakery""]",,,2,0,0,0,0,0,0,0,0,5,0,,,,,,TRUE,https://www.hypefoodco.ca/wp-content/uploads/2018/01/hype-logo-1200.png,https://g.page/HypeFoodCo?share,TRUE,(416) 840-7430,info@hypefoodco.ca,2019-12-17T05:00:00Z,,Toronto,ChIJO6DxWn_L1IkRwT_d-h0Ew5Q,,TRUE,Feb 7: BH got a email response,/restaurants/Hype-Food-Co.,#NAME?,HFC001,[]
d2f3d257-e2dd-44a3-9ea3-09b9b6e32c3a,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-26T22:05:55Z,43.656384,-79.407543,Sneaky Dees,http://sneaky-dees.com/wp-content/uploads/2013/04/VEGGIE.jpg,,"431 College St, Toronto, ON M5T 1T1",https://sneaky-dees.com/home/,,5,https://www.instagram.com/thesneakydees/,0,,"[""Mexican""]",,,,5,5,5,5,5,0,5,5,5,5,,,TRUE,TRUE,,,https://sneaky-dees.com/wp-content/themes/sneaks2014/images/logo-b.png,https://goo.gl/maps/Y3QAgVAcdk1YEcev9,,(416) 603-3090,info@sneaky-dees.com,2019-12-05T05:00:00Z,,Toronto,ChIJU1gu4us0K4gRv9DuMfAv1x4,,,,/restaurants/Sneaky-Dees,,,[]
6c71ea1d-1ec4-4bff-b26d-dce9aa4eb089,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-26T22:06:23Z,43.6559689,-79.3862021,Uncle Tetsu’s Japanese Cheesecake,wix:image://v1/09d84c_299b8e9be4c645cba39121c25a1953bb~mv2.jpg/Uncle%20Tetsu's%20Japanese%20Cheesecake%20-%20Food.jpg#originWidth=1600&originHeight=992,"[{""slug"":""09d84c_e3f4dcbe8e644132a731abf412344d49~mv2"",""src"":""wix:image://v1/09d84c_e3f4dcbe8e644132a731abf412344d49~mv2.jpg/uncle-tetsus-japanese-cheesecake-stor#originWidth=590&originHeight=393"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_299b8e9be4c645cba39121c25a1953bb~mv2"",""src"":""wix:image://v1/09d84c_299b8e9be4c645cba39121c25a1953bb~mv2.jpg/uncle-tetsus-japanese-cheesecake-food#originWidth=1600&originHeight=992"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_8a4b197c01c44774a8633aea23c788e4~mv2"",""src"":""wix:image://v1/09d84c_8a4b197c01c44774a8633aea23c788e4~mv2.jpg/uncle-tetsus-japanese-cheesecake-food#originWidth=1600&originHeight=659"",""title"":"""",""type"":""image"",""settings"":{}}]","598 Bay St, Toronto, ON M5G 1M5",https://uncletetsu-ca.com/,,4,https://www.instagram.com/uncletetsucanada/,1,,"[""Bakery""]",,,2,1,4,1,5,1,1,1,4,5,4,,,,,,,http://uncletetsu-ca.com/wp-content/uploads/2018/11/uncle-tetsu-canada-logo.png,https://goo.gl/maps/FGkUgHgPc2Q7envGA,,(416) 591-0555,,2019-10-08T04:00:00Z,,Toronto,ChIJBwpasMs0K4gRYvnITpDo1lc,,TRUE,,/restaurants/Uncle-Tetsu%E2%80%99s-Japanese-Cheesecake,,,[]
4003aeb1-3f49-4865-ba87-673fbc183482,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-26T22:05:55Z,43.7105539,-79.4009626,The Cupcake Shoppe,wix:image://v1/09d84c_572dff16dbaf4b288b36406e7d2d92dc~mv2.jpg/The%20Cupcake%20Shoppe%20-%20Food1.jpg#originWidth=1000&originHeight=750,"[{""slug"":""09d84c_7f78a8954af14e1b856de89d5a43b27c~mv2"",""src"":""wix:image://v1/09d84c_7f78a8954af14e1b856de89d5a43b27c~mv2.jpg/the-cupcake-shoppe-food2jpg#originWidth=800&originHeight=537"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_572dff16dbaf4b288b36406e7d2d92dc~mv2"",""src"":""wix:image://v1/09d84c_572dff16dbaf4b288b36406e7d2d92dc~mv2.jpg/the-cupcake-shoppe-food1jpg#originWidth=1000&originHeight=750"",""title"":"""",""type"":""image"",""settings"":{}}]","2417 Yonge St, Toronto, ON M4P 2E7",http://www.thecupcakeshoppe.ca/,,1,https://www.instagram.com/thecupcakeshoppe/?hl=en,0,,"[""Bakery""]",,,2,0,4,0,0,5,0,2,4,5,4,,,TRUE,,TRUE,,http://www.thecupcakeshoppe.ca/images/intro.gif,https://goo.gl/maps/s6YRgRQkztfXu86J9,,(416) 322-6648,,2019-10-23T04:00:00Z,,Toronto,ChIJCRklpyMzK4gRWQTijn_TAFo,,,,/restaurants/The-Cupcake-Shoppe,,,[]
613591d1-47f7-4462-85e4-5d8739e0f551,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-27T19:21:00Z,43.656328,-79.3858097,Reb Lobster,wix:image://v1/09d84c_0815f3eec94c47cea6cf103a65a3d352~mv2.jpg/Red%20Lobster%20-%20Food1.jpg#originWidth=768&originHeight=960,"[{""slug"":""09d84c_0815f3eec94c47cea6cf103a65a3d352~mv2"",""src"":""wix:image://v1/09d84c_0815f3eec94c47cea6cf103a65a3d352~mv2.jpg/red-lobster-food1jpg#originWidth=768&originHeight=960"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_691ca05c76de4e4da12c10f058f86dd8~mv2"",""src"":""wix:image://v1/09d84c_691ca05c76de4e4da12c10f058f86dd8~mv2.jpg/red-lobster-storefrontjpg#originWidth=448&originHeight=336"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_a24569d214984e808bd2a577a7bb6e75~mv2"",""src"":""wix:image://v1/09d84c_a24569d214984e808bd2a577a7bb6e75~mv2.jpg/red-lobster-food2jpg#originWidth=768&originHeight=960"",""title"":"""",""type"":""image"",""settings"":{}}]","20 Dundas St W, Toronto, ON M5G 2C2",https://www.redlobster.ca/,https://www.redlobster.ca/docs/default-source/pdfs/cn-allergen_guide_fy20_e5.pdf,4,https://www.instagram.com/redlobster/,0,,"[""Seafood""]",,1000,7,4,2,4,2,1,2,2,2,2,2,,TRUE,,,,,wix:image://v1/09d84c_b4497b42388b42f58af3b20da13da774~mv2.png/Red%20Lobster%20-%20Logo.png#originWidth=600&originHeight=600,https://goo.gl/maps/YMcSBwCTvDnCXpMe7,,(416) 348-8938,,2019-10-08T04:00:00Z,,Toronto,ChIJYcRg38o0K4gR2tMNd0Xk_yg,2020-02-27T05:00:00Z,,,/restaurants/Reb-Lobster,,,[]
fa0f2758-9428-4ab6-8b0e-b4ffc3a6888c,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-28T21:52:30Z,43.6479271,-79.4041017,Blaze Pizza,wix:image://v1/09d84c_6befefb0cbec4e259d452e54af9af4a0~mv2.jpg/Blaze%20Pizza%20-%20Food1.jpg#originWidth=1080&originHeight=720,"[{""slug"":""09d84c_402a8a60449d4a9abd638dfbfcbe4643~mv2"",""src"":""wix:image://v1/09d84c_402a8a60449d4a9abd638dfbfcbe4643~mv2.jpg/blaze-pizza-storefrontjpg#originWidth=590&originHeight=393"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_6befefb0cbec4e259d452e54af9af4a0~mv2"",""src"":""wix:image://v1/09d84c_6befefb0cbec4e259d452e54af9af4a0~mv2.jpg/blaze-pizza-food1jpg#originWidth=1080&originHeight=720"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_e547d3e8f87f498492df670c63334834~mv2"",""src"":""wix:image://v1/09d84c_e547d3e8f87f498492df670c63334834~mv2.jpg/blaze-pizza-food2jpg#originWidth=590&originHeight=393"",""title"":"""",""type"":""image"",""settings"":{}}]","10 Dundas St E #124, Toronto, ON M5B 2G9",https://blazepizza.com/,https://blazepizza.com/menu/allergen-info,3,http://instagram.com/BlazePizza,1,,"[""Pizza""]",,1001,6,1,2,2,5,5,1,2,2,5,2,,,TRUE,TRUE,TRUE,,https://www.blazepizza.com/assets/images/logo.svg,https://goo.gl/maps/wmahtBsnnjoeeEPd8,TRUE,(647) 933-1028,,2020-02-28T05:00:00Z,,Toronto,ChIJ8ex6zco0K4gROilkJStgbkM,,TRUE,Feb 27 2020: f/u by email for 5's,/restaurants/Blaze-Pizza,Can change their gloves or use a separate pizza cutter at your request. ,BLZ001,[]
8ecba9ce-dc87-46d1-8a8f-95aac66d94ac,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-03-02T16:08:23Z,43.6616553,-79.388539,Nando's Bay Street,wix:image://v1/09d84c_c73f610e313f4bbfaebb79a52068f8d1~mv2.jpeg/Nandos%20-%20Food1.jpeg#originWidth=1000&originHeight=500,"[{""description"":""Food"",""slug"":""09d84c_cac6018d5d5141e38d33dfbaad487c23~mv2_d_1855_1394_s_2."",""src"":""wix:image://v1/09d84c_cac6018d5d5141e38d33dfbaad487c23~mv2_d_1855_1394_s_2.jpeg/nandos-food2jpeg#originWidth=1855&originHeight=1394"",""title"":""Nandos"",""type"":""image"",""settings"":{}},{""description"":""Food"",""slug"":""09d84c_c73f610e313f4bbfaebb79a52068f8d1~mv2."",""src"":""wix:image://v1/09d84c_c73f610e313f4bbfaebb79a52068f8d1~mv2.jpeg/nandos-food1jpeg#originWidth=1000&originHeight=500"",""title"":""Nandos"",""type"":""image"",""settings"":{}},{""description"":""Storefront"",""slug"":""09d84c_c95cac87f55a472dafd2cd88bd9798eb~mv2"",""src"":""wix:image://v1/09d84c_c95cac87f55a472dafd2cd88bd9798eb~mv2.jpg/nandos-storefrontjpg#originWidth=800&originHeight=535"",""title"":""Nandos"",""type"":""image"",""settings"":{}}]","832 Bay St Unit 1, Toronto, ON M5S 1Z6",https://www.nandos.ca/find/restaurants/bay-street,https://www.nandos.ca/index.php?p=actions/force-asset-download/file/download&id=5499,3,https://www.instagram.com/nandoscanada/,3,https://www.nandos.ca/menu,"[""Grill""]",2,1000,16,0,3,3,3,3,3,3,3,0,3,,,,TRUE,TRUE,TRUE,https://nandos-ca-site.objects.frb.io/assets/img/Full_Logo_Horizontal_Large_RGB-72ppi.png?07262019.0,https://goo.gl/maps/Pu92P7ZHauqdoz5f7,,(416) 925-8888,,2019-10-08T04:00:00Z,,Toronto,ChIJQR6ihrY0K4gRQBamDBT6920,2020-02-01T05:00:00Z,FALSE,"Mar 2: Submitted form again, will call",/restaurants/Nando's-Bay-Street,,NDS001,[]
43871045-050b-4ba2-a256-55b124c0b41b,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-19T20:55:38Z,43.6565683,-79.3849833,St. Louis Bar and Grill,wix:image://v1/09d84c_fa0e8800cc8d4e218b8132fc6a30e532~mv2.jpg/St.%20Louis%20Bar%20&%20Grill%20-%20Food2.jpg#originWidth=960&originHeight=960,"[{""slug"":""09d84c_9f1cae1f87e544e2b787121d9aa43d07~mv2"",""src"":""wix:image://v1/09d84c_9f1cae1f87e544e2b787121d9aa43d07~mv2.jpg/st-louis-bar-grill-storefrontjpg#originWidth=448&originHeight=336"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_fa0e8800cc8d4e218b8132fc6a30e532~mv2"",""src"":""wix:image://v1/09d84c_fa0e8800cc8d4e218b8132fc6a30e532~mv2.jpg/st-louis-bar-grill-food2jpg#originWidth=960&originHeight=960"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_48b5eb0039794b9abaa0f024d8bbe34e~mv2"",""src"":""wix:image://v1/09d84c_48b5eb0039794b9abaa0f024d8bbe34e~mv2.jpg/st-louis-bar-grill-food1jpg#originWidth=960&originHeight=540"",""title"":"""",""type"":""image"",""settings"":{}}]","595 Bay St unit a08-a09, Toronto, ON M5G 2C2",https://www.stlouiswings.com/allergen-guide/,https://www.stlouiswings.com/allergen-guide/,3,https://www.instagram.com/stlouiswings/,2,,"[""Wings""]",,10076,8,5,3,2,5,2,2,4,4,5,4,,,,,,,https://www.stlouiswings.com/wp-content/uploads/2018/08/logo.png,https://goo.gl/maps/8drpbL4SLdjfDyTz9,,(647) 435-9464,,2019-10-08T04:00:00Z,,Toronto,ChIJKRxf-8o0K4gRDb2SihszZCg,,,,/restaurants/St.-Louis-Bar-and-Grill,,,[]
7eafe2d0-c2e9-4dcc-b1a2-2faf5a4753fc,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-26T22:06:26Z,43.649721,-79.377012,Prairie Girl Bakery,wix:image://v1/09d84c_ae20eefaed884819a7b84aa08c10d091~mv2.jpg/Prarie%20Girk%20Bakery%20-%20Food1.jpg#originWidth=590&originHeight=450,"[{""slug"":""09d84c_faea8bb373c64f1d9903dad40081b84e~mv2"",""src"":""wix:image://v1/09d84c_faea8bb373c64f1d9903dad40081b84e~mv2.jpg/prarie-girk-bakery-food2jpg#originWidth=590&originHeight=450"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_ae20eefaed884819a7b84aa08c10d091~mv2"",""src"":""wix:image://v1/09d84c_ae20eefaed884819a7b84aa08c10d091~mv2.jpg/prarie-girk-bakery-food1jpg#originWidth=590&originHeight=450"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_6c169f3d4cd54b26bed3a483a927ac65~mv2"",""src"":""wix:image://v1/09d84c_6c169f3d4cd54b26bed3a483a927ac65~mv2.jpg/prarie-girk-bakery-store1jpg#originWidth=590&originHeight=450"",""title"":"""",""type"":""image"",""settings"":{}}]","18 King Street East #106 facing, Victoria St",https://www.prairiegirlbakery.com/,https://www.prairiegirlbakery.com/nut-free-policy/,2,https://www.instagram.com/prairiegirlbakery/,0,,"[""Bakery""]",2,1006,2,1,4,1,1,1,0,4,4,5,4,,,TRUE,TRUE,TRUE,,wix:image://v1/09d84c_2d85f0df64a3467785e6c63dd8591918~mv2.jpg/Prarie%20Girk%20Bakery%20-%20Logo.jpg#originWidth=1580&originHeight=1017,https://goo.gl/maps/gMKAFRuybuPtefxp7,TRUE,(416) 504-2253,,2019-10-08T04:00:00Z,,Toronto,ChIJFWaoZzLL1IkRtBcicfa0sS0,,TRUE,,/restaurants/Prairie-Girl-Bakery,,,[]
00000000-0000-0000-0000-000000000004,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-02-28T21:47:09Z,43.655478,-79.380467,3 Brewers Yonge,wix:image://v1/09d84c_bf1c2cf71e38447e8abd310ce2840dbf~mv2.jpg/3%20Brewers%20-%20Food1.jpg#originWidth=900&originHeight=711,"[{""slug"":""09d84c_bf1c2cf71e38447e8abd310ce2840dbf~mv2"",""src"":""wix:image://v1/09d84c_bf1c2cf71e38447e8abd310ce2840dbf~mv2.jpg/3-brewers-food1jpg#originWidth=900&originHeight=711"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_89fe3d09186c489785cbf4edd839896f~mv2"",""src"":""wix:image://v1/09d84c_89fe3d09186c489785cbf4edd839896f~mv2.jpg/3-brewers-storejpg#originWidth=525&originHeight=700"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_d436bf8027da441ab36eff091a3f7662~mv2"",""src"":""wix:image://v1/09d84c_d436bf8027da441ab36eff091a3f7662~mv2.jpg/3-brewers-food2jpg#originWidth=869&originHeight=724"",""title"":"""",""type"":""image"",""settings"":{}}]","275 Yonge St, Toronto, ON M5B 1N8",https://www.les3brasseurs.ca/,https://www.les3brasseurs.ca/media/uploads/food_menus/allergy_document/ballergy_information_-_fall_2019.pdf,3,https://www.instagram.com/3brasseursca/,1,https://www.les3brasseurs.ca/en/menu/,"[""Pub""]",3,1004,4,2,2,2,2,2,1,2,3,2,3,,,,TRUE,,,https://www.les3brasseurs.ca/static/img/logo_small.1a83cf33e8fa.svg,https://goo.gl/maps/dotqiMsPBZpqNzAr6,,(647) 347-6286,,2020-02-28T05:00:00Z,,Toronto,ChIJ4SisMss0K4gRSJIzuoWUzRI,2019-11-01T04:00:00Z,TRUE,Updated Feb 28 2020,/restaurants/3-Brewers-Yonge,#NAME?,TBR001,[]
00000000-0000-0000-0000-000000000003,9d75cff7-6556-4d4e-8500-50fc7a278a59,2020-02-19T20:55:38Z,2020-03-02T14:40:41Z,43.656641,-79.379999,Jack Astors (Yonge & Dundas),wix:image://v1/09d84c_0134774ff14e43989c446c9d7b8ab40a~mv2.jpg/Jack%20Astor's%20-%20Food1.jpg#originWidth=960&originHeight=754,"[{""slug"":""09d84c_0134774ff14e43989c446c9d7b8ab40a~mv2"",""src"":""wix:image://v1/09d84c_0134774ff14e43989c446c9d7b8ab40a~mv2.jpg/jack-astors-food1jpg#originWidth=960&originHeight=754"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_ab81b2e2940445f7bddce50944fabcf1~mv2"",""src"":""wix:image://v1/09d84c_ab81b2e2940445f7bddce50944fabcf1~mv2.jpg/jack-astors-storefrontjpg#originWidth=1024&originHeight=768"",""title"":"""",""type"":""image"",""settings"":{}},{""slug"":""09d84c_1194a3026b3a40ef9e54472c58cac4a0~mv2"",""src"":""wix:image://v1/09d84c_1194a3026b3a40ef9e54472c58cac4a0~mv2.jpg/jack-astors-food2jpg#originWidth=960&originHeight=947"",""title"":"""",""type"":""image"",""settings"":{}}]","10 Dundas St E, Toronto, ON M5B 2G9",http://jackastors.com/location-map/15/,http://jackastors.com/dinner-menu-english/,2,https://www.instagram.com/jack_astors/,2,,"[""Bar & Grill""]",4,1010,4,2,3,2,2,2,2,3,3,3,4,,,,TRUE,,,wix:image://v1/09d84c_a37d4a7fef964e8da93a62bfcb66b7ff~mv2.png/Jack%20Astor's%20-%20Logo.png#originWidth=833&originHeight=833,https://goo.gl/maps/9VtFJywW9BBcYR7a8,,(416) 263-9800,jacksdundassquare@sircorp.com,2019-10-08T04:00:00Z,,Toronto,ChIJLVOvMePRKogRmbOUR4nBxnY,,TRUE,"Feb 11: BH got a response, will asking about protocols to reduce cross-contamination",/restaurants/Jack-Astors-(Yonge-%26-Dundas),,JAS001,[]
